Location.City,Location.State,Data.Shape,Data.Encounter duration,Dates.Sighted.Year
denver,CO,circle,4,1998
denver,CO,circle,30,2006
denver,CO,circle,1800,2004
denver,CO,circle,180,2013
denver,CO,circle,20,2014
denver,CO,circle,2,2013
denver,CO,circle,120,2001
denver,CO,circle,120,2007
denver,CO,circle,60,2013
denver,CO,circle,60,2013
denver,CO,circle,60,1975
denver,CO,circle,60,1997
denver,CO,circle,120,2007
denver,CO,cylinder,1200,2004
denver,CO,cylinder,1200,2011
denver,CO,cylinder,60,2004
denver,CO,diamond,1800,2011
denver,CO,diamond,120,2012
denver,CO,diamond,60,2003
denver,CO,disk,420,2001
denver,CO,disk,240,2009
denver,CO,disk,180,1975
denver,CO,disk,2,2013
denver,CO,disk,120,2001
denver,CO,disk,120,2009
denver,CO,disk,120,2005
denver,CO,disk,120,2011
denver,CO,disk,120,2008
denver,CO,disk,10,2010
denver,CO,disk,10,2013
denver,CO,disk,60,2005
denver,CO,disk,60,2006
denver,CO,egg,1200,2012
denver,CO,fireball,6,1999
denver,CO,fireball,4,2004
denver,CO,fireball,4,2000
denver,CO,fireball,180,2001
denver,CO,fireball,120,2006
denver,CO,fireball,2,1998
